commentId;hotelSequence;userAlias;date;section;text;sentimentTopic;sentimentText;categoryMatch;category;score
336681;153589;;18/07/2013 0:53:38;POS;"Room spacious, clean and tidy.";Room;spacious;Room;room;2,00
336681;153589;;18/07/2013 0:53:38;POS;"Room spacious, clean and tidy.";Room;spacious;spacious;size;2,00
336682;84846;;18/07/2013 1:11:52;NEG;"Disappointed that free wi-fi was not available.";wi;free;free;features;1,00
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";breakfast;expensive;breakfast;food and drinks;-2,00
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";curtains;little;curtains;room;-0,50
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";bit;dirty;dirty;condition;-2,00
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";breakfast;expensive;expensive;pricing;-2,00
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";curtains;little;little;size;-0,50
336697;91762;mother and daughters;18/07/2013 3:14:40;NEG;"curtains little bit dirty, could hear neighbours sometime, expensive breakfast, pool litle bit uncosy because of no green at all, shokking few but you get used to that";pool,litle,bit,uncosy;no,green;pool;hotel;-1,00
336714;188041;;18/07/2013 3:49:06;POS;"close to shopping mall.";;close;close;location;1,00
336714;188041;;18/07/2013 3:49:06;POS;"Staff were very friendly";Staff;very,friendly;friendly;staff;4,00
336714;188041;;18/07/2013 3:49:06;POS;"Staff were very friendly";Staff;very,friendly;Staff;staff;4,00
336724;57535;;18/07/2013 4:34:45;POS;"Easy access to all attractions.";access;Easy;access;features;2,00
336724;57535;;18/07/2013 4:34:45;POS;"Easy access to all attractions.";access;Easy;Easy;comfort;2,00
336724;57535;;18/07/2013 4:34:45;POS;"Very helpful staff.";staff;Very,helpful;helpful;staff;4,00
336724;57535;;18/07/2013 4:34:45;POS;"Very helpful staff.";staff;Very,helpful;staff;staff;4,00
336725;9023;Dr Nedal;18/07/2013 4:37:00;POS;"Good Staff";Staff;Good;Staff;staff;2,00
336726;63159;;18/07/2013 4:49:54;NEG;"Horrible front desk ladies and room was constantly leaking due to AC very slow to retify issue.";front desk,ladies;Horrible;front desk;staff;-3,00
336726;63159;;18/07/2013 4:49:54;NEG;"Horrible front desk ladies and room was constantly leaking due to AC very slow to retify issue.";room,AC;very,slow;room;room;-6,00
336726;63159;;18/07/2013 4:49:54;NEG;"Possibly bed bugs, new bites each morning";bed,bugs,bites;new;bed;room;1,00
336726;63159;;18/07/2013 4:49:54;NEG;"Possibly bed bugs, new bites each morning";bed,bugs,bites;new;new;condition;1,00
336727;140921;Peevee;18/07/2013 4:50:40;NEG;"Basic room.";room;Basic;room;room;-0,50
336727;140921;Peevee;18/07/2013 4:50:40;NEG;"Noisy";ENG;Noisy;Noisy;noise;-3,00
336727;140921;Peevee;18/07/2013 4:50:40;POS;"Close to airport.";airport;Close;airport;location;1,00
336727;140921;Peevee;18/07/2013 4:50:40;POS;"Close to airport.";airport;Close;Close;location;1,00
336727;140921;Peevee;18/07/2013 4:50:40;POS;"Free Shuttle bus";Shuttle,bus;Free;Free;features;1,00
336727;140921;Peevee;18/07/2013 4:50:40;POS;"Free Shuttle bus";Shuttle,bus;Free;Shuttle;features;1,00
336733;88646;;18/07/2013 6:42:54;POS;"Professional helpful and friendly staff.";staff;Professional,helpful,friendly;friendly;staff;6,00
336733;88646;;18/07/2013 6:42:54;POS;"Professional helpful and friendly staff.";staff;Professional,helpful,friendly;helpful;staff;6,00
336733;88646;;18/07/2013 6:42:54;POS;"Professional helpful and friendly staff.";staff;Professional,helpful,friendly;Professional;staff;6,00
336733;88646;;18/07/2013 6:42:54;POS;"Professional helpful and friendly staff.";staff;Professional,helpful,friendly;staff;staff;6,00
336740;2612;;18/07/2013 9:18:01;NEG;"Good selection of food for meat eaters.";selection,food;Good;food;food and drinks;2,00
336740;2612;;18/07/2013 9:18:01;POS;"Beautiful hotel with great facilities.";facilities;great;facilities;features;4,00
336740;2612;;18/07/2013 9:18:01;POS;"Beautiful hotel with great facilities.";facilities;great;great;quality;4,00
336740;2612;;18/07/2013 9:18:01;POS;"Staff very professional and provide great customer service.";customer,service;great;great;quality;4,00
336740;2612;;18/07/2013 9:18:01;POS;"Staff very professional and provide great customer service.";Staff;very,professional;professional;staff;4,00
336740;2612;;18/07/2013 9:18:01;POS;"Staff very professional and provide great customer service.";customer,service;great;service;staff;4,00
336740;2612;;18/07/2013 9:18:01;POS;"Staff very professional and provide great customer service.";Staff;very,professional;Staff;staff;4,00
336742;7571;tourist;18/07/2013 9:40:04;POS;"staff at the hotel were friendly and helpful";staff,hotel;friendly,helpful;friendly;staff;4,00
336742;7571;tourist;18/07/2013 9:40:04;POS;"staff at the hotel were friendly and helpful";staff,hotel;friendly,helpful;helpful;staff;4,00
336742;7571;tourist;18/07/2013 9:40:04;POS;"staff at the hotel were friendly and helpful";staff,hotel;friendly,helpful;staff;staff;4,00
336753;154085;;19/07/2013 3:04:54;NEG;"No breakfast included.";breakfast;included;breakfast;food and drinks;1,00
336753;154085;;19/07/2013 3:04:54;NEG;"No breakfast included.";breakfast;No;breakfast;food and drinks;-1,00
336753;154085;;19/07/2013 3:04:54;POS;"Good location fair prise";location;Good,fair;fair;quality;4,00
336753;154085;;19/07/2013 3:04:54;POS;"Good location fair prise";location;Good,fair;location;location;4,00
336754;71683;Tom Chan;19/07/2013 3:16:26;POS;"good location , good kids facilities.";kids,facilities;good;facilities;features;2,00
336754;71683;Tom Chan;19/07/2013 3:16:26;POS;"good location , good kids facilities.";location;good;location;location;2,00
336759;64918;Sibbz;19/07/2013 8:24:31;POS;"Friendly staff, room and bathroom cleaner, very close to free beach which mean you can have a nice earlier morning swim.";bathroom;cleaner;bathroom;bathroom;2,00
336759;64918;Sibbz;19/07/2013 8:24:31;POS;"Friendly staff, room and bathroom cleaner, very close to free beach which mean you can have a nice earlier morning swim.";beach;very,close;beach;location;2,00
336759;64918;Sibbz;19/07/2013 8:24:31;POS;"Friendly staff, room and bathroom cleaner, very close to free beach which mean you can have a nice earlier morning swim.";bathroom;cleaner;cleaner;condition;2,00
336759;64918;Sibbz;19/07/2013 8:24:31;POS;"Friendly staff, room and bathroom cleaner, very close to free beach which mean you can have a nice earlier morning swim.";beach;very,close;close;location;2,00
336759;64918;Sibbz;19/07/2013 8:24:31;POS;"Its a nice stop over hotel and reasonable price.";hotel;reasonable;reasonable;quality;2,00
336760;77990;Antonia;19/07/2013 8:50:42;POS;"Very polite staff, nice, simple breakfast with perfect coffee!";breakfast;simple;breakfast;food and drinks;0,50
336760;77990;Antonia;19/07/2013 8:50:42;POS;"Very polite staff, nice, simple breakfast with perfect coffee!";coffee;perfect;coffee;food and drinks;4,00
336760;77990;Antonia;19/07/2013 8:50:42;POS;"Very polite staff, nice, simple breakfast with perfect coffee!";staff;Very,polite;polite;staff;6,00
336760;77990;Antonia;19/07/2013 8:50:42;POS;"Very polite staff, nice, simple breakfast with perfect coffee!";staff;nice;staff;staff;2,00
336760;77990;Antonia;19/07/2013 8:50:42;POS;"Very polite staff, nice, simple breakfast with perfect coffee!";staff;Very,polite;staff;staff;6,00
336763;1143;Rosie;19/07/2013 9:14:12;NEG;"Air con didn't really work.";Air,con;did,not,really,work;work;condition;-2,00
336763;1143;Rosie;19/07/2013 9:14:12;POS;"Very clean, lovely friendly staff.";staff;Very,clean;clean;condition;4,00
336763;1143;Rosie;19/07/2013 9:14:12;POS;"Very clean, lovely friendly staff.";staff;lovely,friendly;friendly;staff;5,00
336763;1143;Rosie;19/07/2013 9:14:12;POS;"Very clean, lovely friendly staff.";staff;lovely,friendly;staff;staff;5,00
336763;1143;Rosie;19/07/2013 9:14:12;POS;"Very clean, lovely friendly staff.";staff;Very,clean;staff;staff;4,00
336777;77311;Sir Clive;19/07/2013 10:10:48;NEG;"Coffee tea making facilities in the bedroom would have been nice.";Coffee,tea,making,facilities,bedroom;nice;bedroom;room;2,00
336777;77311;Sir Clive;19/07/2013 10:10:48;NEG;"Coffee tea making facilities in the bedroom would have been nice.";Coffee,tea,making,facilities,bedroom;nice;Coffee;food and drinks;2,00
336777;77311;Sir Clive;19/07/2013 10:10:48;NEG;"Coffee tea making facilities in the bedroom would have been nice.";Coffee,tea,making,facilities,bedroom;nice;facilities;features;2,00
336777;77311;Sir Clive;19/07/2013 10:10:48;NEG;"Coffee tea making facilities in the bedroom would have been nice.";Coffee,tea,making,facilities,bedroom;nice;tea;food and drinks;2,00
336777;77311;Sir Clive;19/07/2013 10:10:48;POS;"The staff were admirable and made us most welcome.";staff;admirable;staff;staff;3,00
336777;77311;Sir Clive;19/07/2013 10:10:48;POS;"The staff were admirable and made us most welcome.";staff;welcome;staff;staff;1,00
336777;77311;Sir Clive;19/07/2013 10:10:48;POS;"The staff were admirable and made us most welcome.";staff;welcome;welcome;staff;1,00
336778;7720;;19/07/2013 10:19:04;POS;"Kitchen straff was very good.";Kitchen,straff;very,good;Kitchen;food and drinks;4,00
336785;54539;V Wills;19/07/2013 11:04:55;POS;"Some hotel staff were friendly and helpful";hotel,staff;friendly,helpful;friendly;staff;4,00
336785;54539;V Wills;19/07/2013 11:04:55;POS;"Some hotel staff were friendly and helpful";hotel,staff;friendly,helpful;helpful;staff;4,00
336785;54539;V Wills;19/07/2013 11:04:55;POS;"Some hotel staff were friendly and helpful";hotel,staff;friendly,helpful;staff;staff;4,00
336791;101971;;19/07/2013 11:33:26;NEG;"no drinks included with the half board option.";drinks;included;drinks;food and drinks;1,00
336791;101971;;19/07/2013 11:33:26;NEG;"no drinks included with the half board option.";drinks;no;drinks;food and drinks;-1,00
336795;165404;edouard;19/07/2013 11:49:08;NEG;"Small shower -";shower;Small;shower;bathroom;-0,50
336795;165404;edouard;19/07/2013 11:49:08;NEG;"Small shower -";shower;Small;Small;size;-0,50
336795;165404;edouard;19/07/2013 11:49:08;POS;"Large rooms with small separé.";rooms;Large;Large;size;1,00
336795;165404;edouard;19/07/2013 11:49:08;POS;"Large rooms with small separé.";rooms;Large;rooms;room;1,00
336795;165404;edouard;19/07/2013 11:49:08;POS;"Large rooms with small separé.";separé;small;small;size;-0,50
336795;165404;edouard;19/07/2013 11:49:08;POS;"Only breakfast, but of good quality.";breakfast,quality;good;breakfast;food and drinks;2,00
336795;165404;edouard;19/07/2013 11:49:08;POS;"Only breakfast, but of good quality.";breakfast,quality;good;quality;quality;2,00
336806;50594;LukeB;19/07/2013 1:03:55;POS;"Every night, the concierge desk would offer free Mai Tais to get guests started on Happy Hour.";Mai Tais;free;free;features;1,00
336806;50594;LukeB;19/07/2013 1:03:55;POS;"The hotel and staff were wonderful.";hotel,staff;wonderful;staff;staff;4,00
336806;50594;LukeB;19/07/2013 1:03:55;POS;"The pool and spa area were never too crowded and poolside staff were very helpful.";pool,spa,area;never,too,crowded;pool;hotel;3,60
336806;50594;LukeB;19/07/2013 1:03:55;POS;"The pool and spa area were never too crowded and poolside staff were very helpful.";pool,spa,area;never,too,crowded;spa;features;3,60
336806;50594;LukeB;19/07/2013 1:03:55;POS;"Zach, in particular, made us welcome and looked after us throughout our stay.";Zach;welcome;welcome;staff;1,00
336811;9328;;19/07/2013 2:32:09;NEG;"Rooms very warm.";Rooms;very,warm;Rooms;room;2,00
336811;9328;;19/07/2013 2:32:09;NEG;"Rooms very warm.";Rooms;very,warm;warm;temperature;2,00
336811;9328;;19/07/2013 2:32:09;POS;"Great location.";location;Great;Great;quality;4,00
336811;9328;;19/07/2013 2:32:09;POS;"Great location.";location;Great;location;location;4,00
336811;9328;;19/07/2013 2:32:09;POS;"Reception staff helpful.";Reception,staff;helpful;helpful;staff;2,00
336811;9328;;19/07/2013 2:32:09;POS;"Reception staff helpful.";Reception,staff;helpful;Reception;staff;2,00
336811;9328;;19/07/2013 2:32:09;POS;"Reception staff helpful.";Reception,staff;helpful;staff;staff;2,00
336814;186907;Damon;19/07/2013 3:06:53;POS;"Loved the 17th floor bar as well.";floor,bar;Loved;bar;food and drinks;3,00
336814;186907;Damon;19/07/2013 3:06:53;POS;"Loved the 17th floor bar as well.";floor,bar;Loved;floor;room;3,00
336814;186907;Damon;19/07/2013 3:06:53;POS;"Spotlessly clean, well appointed.";;Spotlessly,clean;clean;condition;4,00
336823;111681;Sunny52;19/07/2013 5:33:54;NEG;"Although the hotel was probably grand some years back it is now tired and worn and in need of a makeover.";years;tired,worn;worn;condition;-5,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Location was excellent.";Location;excellent;excellent;quality;3,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Location was excellent.";Location;excellent;Location;location;3,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Pool was lovely.";Pool;lovely;Pool;hotel;3,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;friendly;staff;4,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;helpful;staff;4,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;Staff;staff;4,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Upgraded room was very large.";room;very,large;large;size;2,00
336823;111681;Sunny52;19/07/2013 5:33:54;POS;"Upgraded room was very large.";room;very,large;room;room;2,00
336828;195489;Mr J;19/07/2013 5:59:20;POS;"Nice hotel in central Georgetown.";Georgetown;central;central;location;1,00
336838;54281;Brendan;19/07/2013 8:10:17;NEG;"The Gym was very poor - only one running machine, one step machine and no weights.";Gym;very,poor;Gym;features;-4,00
336838;54281;Brendan;19/07/2013 8:10:17;NEG;"The walls in the room were marked (scuff marks), the shower leaked water  the bathroom floor and there was a noisy air conditioner unit running outside our window all night.";bathroom,floor,air,conditioner,unit,running;noisy;bathroom;bathroom;-3,00
336838;54281;Brendan;19/07/2013 8:10:17;NEG;"The walls in the room were marked (scuff marks), the shower leaked water  the bathroom floor and there was a noisy air conditioner unit running outside our window all night.";bathroom,floor,air,conditioner,unit,running;noisy;floor;room;-3,00
336838;54281;Brendan;19/07/2013 8:10:17;NEG;"The walls in the room were marked (scuff marks), the shower leaked water  the bathroom floor and there was a noisy air conditioner unit running outside our window all night.";bathroom,floor,air,conditioner,unit,running;noisy;noisy;noise;-3,00
336842;197404;Pancake;19/07/2013 9:59:23;POS;"Easy access by car, parking facilities.";access;Easy;access;features;2,00
336842;197404;Pancake;19/07/2013 9:59:23;POS;"Easy access by car, parking facilities.";access;Easy;Easy;comfort;2,00
336842;197404;Pancake;19/07/2013 9:59:23;POS;"No noise, calm and relaxing";noise;calm,relaxing;noise;noise;4,00
336842;197404;Pancake;19/07/2013 9:59:23;POS;"No noise, calm and relaxing";noise;No;noise;noise;3,00
336844;137250;;19/07/2013 10:15:47;NEG;"Poor choice of food for breakfast, stop bringing out fresh food at 9:30.";choice,food;Poor;food;food and drinks;-2,00
336844;137250;;19/07/2013 10:15:47;NEG;"Poor choice of food for breakfast, stop bringing out fresh food at 9:30.";food;fresh;food;food and drinks;2,00
336844;137250;;19/07/2013 10:15:47;NEG;"Would not recommend staying for the price advertised, far too expensive, £20 a night max for a double.";price;far too,expensive;expensive;pricing;-6,00
336844;137250;;19/07/2013 10:15:47;NEG;"Would not recommend staying for the price advertised, far too expensive, £20 a night max for a double.";price;far too,expensive;price;pricing;-6,00
336844;137250;;19/07/2013 10:15:47;POS;"Central location, near supermarket, not far from airport.";location;Central;Central;location;1,00
336844;137250;;19/07/2013 10:15:47;POS;"Central location, near supermarket, not far from airport.";supermarket;not,far;far;location;0,50
336844;137250;;19/07/2013 10:15:47;POS;"Central location, near supermarket, not far from airport.";location;Central;location;location;1,00
336844;137250;;19/07/2013 10:15:47;POS;"Clean rooms.";rooms;Clean;Clean;condition;2,00
336844;137250;;19/07/2013 10:15:47;POS;"Clean rooms.";rooms;Clean;rooms;room;2,00
336844;137250;;19/07/2013 10:15:47;POS;"Pleasant reception.";reception;Pleasant;reception;staff;3,00
336850;49010;SarahJ;20/07/2013 0:49:52;POS;"Big soft towels";towels;Big;Big;size;1,00
336850;49010;SarahJ;20/07/2013 0:49:52;POS;"Big soft towels";towels;Big;towels;bathroom;1,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Free shuttle from and to the hotel was quick and easy.";hotel;quick,easy;easy;comfort;4,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Free shuttle from and to the hotel was quick and easy.";shuttle;Free;Free;features;1,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Free shuttle from and to the hotel was quick and easy.";shuttle;Free;shuttle;features;1,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Housekeeping doing work without any interruption every day room is cleaned perfectly.";Housekeeping,doing,work,interruption,day,room;perfectly;Housekeeping;staff;2,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Housekeeping doing work without any interruption every day room is cleaned perfectly.";Housekeeping,doing,work,interruption,day,room;perfectly;room;room;2,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Housekeeping doing work without any interruption every day room is cleaned perfectly.";Housekeeping,doing,work,interruption,day,room;perfectly;work;condition;2,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Spa is a great addition after exploring the city.";Spa,addition;great;great;quality;4,00
336852;87530;Dingo250;20/07/2013 9:04:56;POS;"Spa is a great addition after exploring the city.";Spa,addition;great;Spa;features;4,00
336858;12747;LA traveller;20/07/2013 9:31:46;NEG;"Not 4 star  Badly in need of complete revonvation.";need,revonvation;Not,complete;complete;food and drinks;-2,00
336867;5899;;20/07/2013 10:22:25;POS;"Good location, rooms clean and breakfast was good overall";breakfast;good;breakfast;food and drinks;2,00
336867;5899;;20/07/2013 10:22:25;POS;"Good location, rooms clean and breakfast was good overall";rooms;clean;clean;condition;2,00
336867;5899;;20/07/2013 10:22:25;POS;"Good location, rooms clean and breakfast was good overall";location;Good;location;location;2,00
336867;5899;;20/07/2013 10:22:25;POS;"Good location, rooms clean and breakfast was good overall";rooms;clean;rooms;room;2,00
336868;98834;GJB;20/07/2013 10:29:19;NEG;"No Parking.";Parking;No;Parking;features;-1,00
336868;98834;GJB;20/07/2013 10:29:19;POS;"Naer the Metro, Airco, Clean";Naer,Metro,Airco;Clean;Clean;condition;2,00
336872;109425;Synnøve;20/07/2013 10:44:07;POS;"Clean.";;Clean;Clean;condition;2,00
336872;109425;Synnøve;20/07/2013 10:44:07;POS;"Easy to find the hotel by car.";hotel;Easy;Easy;comfort;2,00
336872;109425;Synnøve;20/07/2013 10:44:07;POS;"Large rooms.";rooms;Large;Large;size;1,00
336872;109425;Synnøve;20/07/2013 10:44:07;POS;"Large rooms.";rooms;Large;rooms;room;1,00
336881;188092;;20/07/2013 11:27:12;POS;"Great leisure facilities.";leisure,facilities;Great;facilities;features;4,00
336881;188092;;20/07/2013 11:27:12;POS;"Great leisure facilities.";leisure,facilities;Great;Great;quality;4,00
336881;188092;;20/07/2013 11:27:12;POS;"Lovely food.";food;Lovely;food;food and drinks;3,00
336881;188092;;20/07/2013 11:27:12;POS;"Nice touch having the fan in the room in this hot weather.";weather;hot;hot;temperature;0,50
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";facilities;Great;facilities;features;4,00
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";facilities;Great;great;quality;4,00
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";staff;great;Great;quality;4,00
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";staff;located;located;location;1,00
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";staff;great;staff;staff;4,00
336882;9127;EFB 30;20/07/2013 11:38:49;POS;"Great facilities, great staff and superbly located for city centre and private entrance to Leeds central station";staff;located;staff;staff;1,00
336885;163031;;20/07/2013 11:56:29;NEG;"The bathroom cleaning could be better.";bathroom,cleaning;better;bathroom;bathroom;1,00
336887;129936;;20/07/2013 0:16:08;POS;"The breakfasts ist complete and the services at the poolbar are okay.";breakfasts,ist;complete;breakfasts;food and drinks;2,00
336887;129936;;20/07/2013 0:16:08;POS;"The breakfasts ist complete and the services at the poolbar are okay.";breakfasts,ist;complete;complete;food and drinks;2,00
336887;129936;;20/07/2013 0:16:08;POS;"The rooms are big and the Staff is friendly.";rooms;big;big;size;1,00
336887;129936;;20/07/2013 0:16:08;POS;"The rooms are big and the Staff is friendly.";Staff;friendly;friendly;staff;2,00
336887;129936;;20/07/2013 0:16:08;POS;"The rooms are big and the Staff is friendly.";rooms;big;rooms;room;1,00
336887;129936;;20/07/2013 0:16:08;POS;"The rooms are big and the Staff is friendly.";Staff;friendly;Staff;staff;2,00
336889;49724;kennyb;20/07/2013 0:17:30;NEG;"receptionist could have smiled a bit more";receptionist,ENG;a bit;receptionist;staff;0,50
336889;49724;kennyb;20/07/2013 0:17:30;NEG;"very small shower.";shower;very,small;shower;bathroom;-1,00
336889;49724;kennyb;20/07/2013 0:17:30;NEG;"very small shower.";shower;very,small;small;size;-1,00
336889;49724;kennyb;20/07/2013 0:17:30;POS;"clean modern hotel great value";hotel;clean,modern;clean;condition;3,00
336889;49724;kennyb;20/07/2013 0:17:30;POS;"clean modern hotel great value";value;great;great;quality;4,00
336889;49724;kennyb;20/07/2013 0:17:30;POS;"clean modern hotel great value";value;great;value;pricing;4,00
336889;49724;kennyb;20/07/2013 0:17:30;POS;"great location.";location;great;great;quality;4,00
336889;49724;kennyb;20/07/2013 0:17:30;POS;"great location.";location;great;location;location;4,00
336890;117234;;20/07/2013 0:18:28;POS;"great hotel y will be back for sure!";hotel,y;great;great;quality;4,00
336894;173108;;20/07/2013 0:55:06;POS;"Beautiful room, overlooking the sea.";room;Beautiful;room;room;3,00
336894;173108;;20/07/2013 0:55:06;POS;"Staff were very pleasant and helpful too.";Staff;very,pleasant,helpful;helpful;staff;8,00
336894;173108;;20/07/2013 0:55:06;POS;"Staff were very pleasant and helpful too.";Staff;very,pleasant,helpful;Staff;staff;8,00
336895;191302;Rafael Moreno;20/07/2013 0:58:55;POS;"New brand hotel, clean, design, helpful and efficient staff.";brand,hotel;clean;clean;condition;2,00
336895;191302;Rafael Moreno;20/07/2013 0:58:55;POS;"New brand hotel, clean, design, helpful and efficient staff.";design,staff;helpful,efficient;design;look and feel;5,00
336895;191302;Rafael Moreno;20/07/2013 0:58:55;POS;"New brand hotel, clean, design, helpful and efficient staff.";design,staff;helpful,efficient;helpful;staff;5,00
336895;191302;Rafael Moreno;20/07/2013 0:58:55;POS;"New brand hotel, clean, design, helpful and efficient staff.";brand,hotel;New;New;condition;1,00
336895;191302;Rafael Moreno;20/07/2013 0:58:55;POS;"New brand hotel, clean, design, helpful and efficient staff.";design,staff;helpful,efficient;staff;staff;5,00
336904;18760;;20/07/2013 3:29:19;NEG;"Noise during the night from casino guests outside hotel.";;Noise;Noise;noise;-3,00
336904;18760;;20/07/2013 3:29:19;POS;"Excellent breakfast";breakfast;Excellent;breakfast;food and drinks;3,00
336904;18760;;20/07/2013 3:29:19;POS;"Excellent breakfast";breakfast;Excellent;Excellent;quality;3,00
336904;18760;;20/07/2013 3:29:19;POS;"Great location for train station and main square.";location;Great;Great;quality;4,00
336904;18760;;20/07/2013 3:29:19;POS;"Great location for train station and main square.";location;Great;location;location;4,00
336907;2056;dd;20/07/2013 4:47:43;NEG;"The cleaning was only once per week so for 3 days there was no cleaning of the room.";days,cleaning,room;no;room;room;-1,00
336913;18636;;20/07/2013 6:53:47;NEG;"The receptionist was rude.";receptionist;rude;receptionist;staff;-3,00
336913;18636;;20/07/2013 6:53:47;NEG;"The receptionist was rude.";receptionist;rude;rude;staff;-3,00
336923;18218;;20/07/2013 11:11:35;NEG;"Dining room for breakfast far too small - had to wait each of the three mornings of our stay.";breakfast;far too,small;breakfast;food and drinks;-1,50
336923;18218;;20/07/2013 11:11:35;NEG;"Dining room for breakfast far too small - had to wait each of the three mornings of our stay.";breakfast;far too,small;small;size;-1,50
336923;18218;;20/07/2013 11:11:35;POS;"Excellent location, good breakfast and nothing too much trouble for staff.";breakfast;good;breakfast;food and drinks;2,00
336923;18218;;20/07/2013 11:11:35;POS;"Excellent location, good breakfast and nothing too much trouble for staff.";location;Excellent;Excellent;quality;3,00
336923;18218;;20/07/2013 11:11:35;POS;"Excellent location, good breakfast and nothing too much trouble for staff.";location;Excellent;location;location;3,00
336930;71759;Mawmaw;21/07/2013 2:23:40;NEG;"Wifi is bad and the cleaning at room was not good and personal service was bad";cleaning,room;not,good;room;room;-2,00
336930;71759;Mawmaw;21/07/2013 2:23:40;NEG;"Wifi is bad and the cleaning at room was not good and personal service was bad";Wifi;bad;Wifi;features;-2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"poolside food and drink was good but vv expensive.";poolside,food,drink;good;drink;food and drinks;2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"poolside food and drink was good but vv expensive.";vv;expensive;expensive;pricing;-2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"poolside food and drink was good but vv expensive.";poolside,food,drink;good;food;food and drinks;2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"room was not clean, wifi was very poor signal.";room;not,clean;clean;condition;-2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"room was not clean, wifi was very poor signal.";room;not,clean;room;room;-2,00
336932;91954;lorniej;21/07/2013 5:52:06;NEG;"room was not clean, wifi was very poor signal.";wifi,signal;very,poor;wifi;features;-4,00
336935;74319;;21/07/2013 6:35:54;NEG;"In room dining was not good value.";value;not,good;value;pricing;-2,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;friendly,helpful;friendly;staff;4,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;friendly,helpful;helpful;staff;4,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;efficient;reception;staff;3,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;friendly,helpful;reception;staff;4,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;efficient;staff;staff;3,00
336935;74319;;21/07/2013 6:35:54;POS;"The reception staff were efficient, friendly and helpful.";reception,staff;friendly,helpful;staff;staff;4,00
336936;47890;;21/07/2013 7:13:13;NEG;"Online access didn't work after first day (and before all 1MB used ).";access,day,(;did,not,work;access;features;-1,00
336936;47890;;21/07/2013 7:13:13;NEG;"Online access didn't work after first day (and before all 1MB used ).";access,day,(;did,not,work;work;condition;-1,00
336939;134210;Liz;21/07/2013 8:28:18;POS;"The entire Room was very great...";Room;very,great;great;quality;8,00
336939;134210;Liz;21/07/2013 8:28:18;POS;"The entire Room was very great...";Room;very,great;Room;room;8,00
336949;188092;;21/07/2013 10:08:56;POS;"Beds were very comfortable.";Beds;very,comfortable;Beds;room;4,00
